Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2050 [YR2050]
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Belarus,BLR,0.817357745109713,5.64370012283325,7.24160003662109,6.96999979019165,6.69199991226196,6.82399988174438,6.73449993133545,7.28859996795654,7.21979999542236,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Belgium,BEL,1.26946149475781,1.44379997253418,7.75899982452393,8.09290027618408,9.12479972839355,9.37609958648682,9.20689964294434,9.63799953460693,10.6626996994019,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Belize,BLZ,38.0116326948614,34.5526008605957,50.0745010375977,40.9900016784668,40.2377014160156,32.7263984680176,35.4099998474121,41.2033996582031,40.1162986755371,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Benin,BEN,93.7032408560468,70.2928009033203,50.3296012878418,51.9664993286133,51.048900604248,49.9431991577148,45.4240989685059,45.3801002502441,43.9723014831543,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Bhutan,BTN,95.8988521698186,91.3981018066406,87.3156967163086,86.6952972412109,86.5425033569336,86.6809997558594,84.9516983032227,83.5551986694336,81.0935974121094,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Bolivia,BOL,37.3590015889956,29.7437992095947,13.0593004226685,12.3093996047974,10.7698001861572,8.19859981536865,8.14159965515137,7.46080017089844,7.57250022888184,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Bosnia and Herzegovina,BIH,7.30009869458265,19.3526000976563,15.2788000106812,19.4764995574951,23.6758995056152,25.2754001617432,23.0282001495361,18.5198993682861,35.4009017944336,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Botswana,BWA,47.5846378429877,36.5603981018066,29.6081008911133,28.7817993164063,28.1471996307373,28.2280006408691,28.113000869751,28.3668003082275,28.1989002227783,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Brazil,BRA,49.8646749269456,42.7639999389648,43.5511016845703,42.4313011169434,41.8292007446289,43.7406005859375,45.5766983032227,45.4364013671875,47.0616989135742,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Brunei Darussalam,BRN,0.671759471210095,0,0.0148000000044703,0.0135000003501773,0.0140000004321337,0.0148999998345971,0.00740000000223517,0.0109000001102686,0.0109000001102686,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Bulgaria,BGR,1.91684850938441,7.9653000831604,15.6031999588013,18.2063999176025,17.1172008514404,17.8199005126953,17.6730003356934,17.0799999237061,19.5275001525879,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Burkina Faso,BFA,93.158060288834,85.4049987792969,77.1750030517578,75.427001953125,75.2425994873047,72.713996887207,72.2665023803711,69.0807037353516,66.9662017822266,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Burundi,BDI,95.2006722228931,93.225700378418,91.4468994140625,91.0798034667969,91.3522033691406,91.1681976318359,89.5419998168945,88.1415023803711,85.5269012451172,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cabo Verde,CPV,36.6340415196557,38.5195999145508,24.2597007751465,25.9407005310059,26.1145992279053,26.3490009307861,24.6245994567871,22.8763999938965,22.99880027771,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cambodia,KHM,..,81.138801574707,68.2669982910156,68.972900390625,68.0122985839844,64.9219970703125,62.6859016418457,61.4690017700195,61.8376998901367,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cameroon,CMR,81.5931350753616,84.4849014282227,78.4306030273438,77.4391021728516,76.4284973144531,78.0355987548828,78.9021987915039,80.3404006958008,80.6303024291992,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Canada,CAN,22.0207536925352,22.0380992889404,22.1692008972168,22.3980007171631,22.4167995452881,22.6422004699707,22.3330001831055,22.7698993682861,22.1828994750977,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Caribbean small states,CSS,10.2737892968127,12.3880804624596,9.40805455189897,8.68116102420679,8.54825286916705,8.82597676748344,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Central African Republic,CAF,93.4942809635231,85.0734024047852,84.8881988525391,89.2266998291016,88.3933029174805,84.2345962524414,82.5598983764648,81.3794021606445,80.9485015869141,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Central Europe and the Baltics,CEB,4.14235436660635,9.87494217209725,15.6851266598267,16.6491390990543,17.0412434922642,17.1218933587845,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Chad,TCD,98.1635270998423,88.6968002319336,85.2904968261719,85.2070007324219,85.286003112793,85.2529983520508,85.2776031494141,85.3724975585938,85.2577972412109,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Chile,CHL,34.0268705730956,31.3633003234863,30.3050003051758,30.229700088501,26.9461002349854,25.0650997161865,24.5543994903564,24.107400894165,25.4606990814209,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,China,CHN,34.083614045282,29.6030006408691,11.5367002487183,11.5220003128052,12.0614004135132,12.2453002929688,12.5896997451782,12.8635997772217,13.12380027771,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Colombia,COL,38.2511966912592,28.0340003967285,28.903600692749,32.2916984558105,32.3832015991211,31.5995006561279,30.7357997894287,32.5289993286133,30.7182006835938,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Comoros,COM,49.8385735205986,48.9561004638672,67.6429977416992,62.326301574707,65.8304977416992,64.1656036376953,60.4995994567871,56.4244003295898,55.0059013366699,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,"Congo, Dem. Rep.",COD,92.0477316438248,97.940299987793,95.4748001098633,93.9176025390625,92.8722991943359,95.8182983398438,97.0310974121094,96.6997985839844,96.3836975097656,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,"Congo, Rep.",COG,65.413786812666,64.8556976318359,65.3043975830078,62.4817008972168,62.160701751709,64.1508026123047,67.6127014160156,69.3343963623047,69.8545989990234,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Costa Rica,CRI,45.3807809003988,32.9464988708496,38.0648002624512,37.7997016906738,37.6165008544922,38.326301574707,36.8058013916016,36.2042007446289,35.7047996520996,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cote d'Ivoire,CIV,73.5823492352254,63.717601776123,74.7774963378906,72.4468002319336,72.1634979248047,64.8336029052734,64.2783966064453,62.6884994506836,63.532600402832,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Croatia,HRV,21.9231797129439,26.7880992889404,29.426399230957,32.8404998779297,33.6200981140137,33.1091003417969,31.8474006652832,29.8036003112793,32.8473014831543,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cuba,CUB,42.89020109637,34.4347991943359,18.6109008789063,18.1702995300293,22.4211006164551,20.0916996002197,14.0478000640869,18.9501991271973,20.8512992858887,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Cyprus,CYP,0.495929367042497,3.09730005264282,8.72959995269775,9.85980033874512,9.62689971923828,10.5434999465942,10.4071998596191,11.0761995315552,12.1436004638672,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Czech Republic,CZE,3.57150702677699,5.94159984588623,12.8043003082275,13.9561996459961,14.8607997894287,14.8454999923706,14.7812995910645,14.4653997421265,14.7252998352051,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Denmark,DNK,7.04155980088103,10.7161998748779,26.9120006561279,27.0977993011475,30.2283992767334,32.9777984619141,32.1296005249023,35.5056991577148,35.3287010192871,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Djibouti,DJI,26.5928298444075,31.4431991577148,32.4827995300293,34.0399017333984,30.8171997070313,28.1802005767822,24.9108009338379,24.1291007995605,27.8358001708984,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Dominica,DMA,14.6031005626215,11.0342998504639,11.144100189209,11.3922996520996,9.79660034179688,8.62759971618652,10.7102003097534,9.65670013427734,8.16709995269775,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Dominican Republic,DOM,28.0115794110888,19.1387004852295,16.5925998687744,16.6590003967285,17.4277992248535,15.0139999389648,15.4193000793457,16.9815006256104,16.0881996154785,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Early-demographic dividend,EAR,37.0711022735371,32.1864151486116,25.9300026641152,26.1758892540448,25.6079936961468,25.554844894545,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,East Asia & Pacific (excluding high income),EAP,36.997406054983,31.8644887598991,15.7648540479057,15.5702470866096,15.8526887204049,15.8612363905654,..,..,..,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Ecuador,ECU,24.1985491334263,19.4284992218018,13.2017002105713,11.8475999832153,12.1782999038696,13.0735998153687,14.7540998458862,17.0513000488281,16.3302001953125,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,"Egypt, Arab Rep.",EGY,8.50246617963276,7.8206000328064,5.28980016708374,5.28299999237061,5.33799982070923,5.11600017547607,4.91690015792847,4.85400009155273,4.74440002441406,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,El Salvador,SLV,67.1370358121372,33.5099983215332,30.269100189209,27.5429992675781,23.9479999542236,21.0300998687744,20.710599899292,24.9873008728027,23.2124996185303,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Equatorial Guinea,GNQ,84.7108596065751,45.8460006713867,4.39050006866455,3.66230010986328,4.1774001121521,4.53450012207031,3.93210005760193,3.52480006217957,4.90469980239868,..,..,..
Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,Eritrea,ERI,..,76.6192016601563,78.5435028076172,77.8219985961914,77.4003982543945,77.0761032104492,76.8397979736328,74.5086975097656,73.1865997314453,..,..,..
